Customer_ID,Num_CC,Dependents,Status_Checking_Acc,Credit_History,Purposre_Credit_Taken,Savings_Acc,Years_At_Present_Employment,Marital_Status_Gender,Other_Debtors_Guarantors,Other_Inst_Plans ,Housing,Job,Telephone,Foreign_Worker,Duration_binned,Credit_amount_binned,Age_binned,Default_On_Payment
101607,1,1,A14,A34,A49,A61,A73,A93,A101,A143,A152,A174,A192,A201,B12,B21,B35,0
101608,1,1,A12,A32,A43,A62,A73,A92,A102,A143,A153,A173,A191,A201,B13,B21,B33,1
101609,1,1,A14,A32,A43,A61,A72,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
101610,1,2,A14,A32,A41,A65,A75,A93,A101,A141,A153,A173,A191,A201,B11,B20,B33,0
101611,1,1,A11,A32,A44,A62,A71,A92,A101,A143,A152,A173,A191,A201,B11,B20,B30,1
101612,1,2,A13,A32,A40,A62,A75,A92,A101,A143,A153,A172,A191,A201,B10,B20,B33,1
101613,1,1,A11,A32,A43,A64,A72,A92,A101,A141,A152,A173,A191,A201,B11,B21,B31,0
101614,1,1,A11,A31,A41,A61,A73,A92,A103,A141,A151,A173,A191,A202,B12,B21,B30,0
101615,1,1,A14,A33,A42,A61,A74,A92,A101,A143,A152,A173,A191,A201,B11,B20,B30,1
101616,1,1,A12,A30,A49,A65,A73,A93,A101,A141,A152,A174,A192,A201,B14,B24,B33,0
101617,1,1,A12,A33,A43,A65,A73,A93,A101,A143,A153,A174,A191,A201,B15,B23,B31,0
101618,3,2,A11,A34,A40,A61,A73,A93,A101,A143,A151,A173,A191,A201,B10,B21,B32,0
101619,1,1,A12,A32,A42,A62,A73,A92,A102,A143,A151,A173,A191,A201,B12,B21,B30,1
101620,1,1,A14,A32,A40,A61,A73,A91,A101,A143,A152,A172,A191,A201,B11,B20,B33,0
101621,2,1,A12,A34,A49,A61,A74,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,0
101622,2,1,A14,A34,A40,A61,A73,A93,A101,A141,A152,A173,A191,A201,B11,B20,B31,1
101623,1,1,A14,A32,A49,A65,A73,A91,A101,A141,A152,A173,A191,A201,B14,B21,B32,1
101624,1,1,A11,A32,A42,A61,A72,A92,A101,A143,A151,A173,A191,A201,B11,B20,B30,0
101625,2,1,A11,A32,A43,A61,A73,A93,A101,A143,A153,A173,A191,A201,B11,B21,B35,1
101626,1,1,A14,A32,A43,A65,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
101627,1,1,A13,A32,A42,A61,A73,A93,A101,A143,A152,A173,A192,A201,B10,B20,B32,0
101628,1,1,A12,A31,A40,A62,A74,A93,A101,A143,A152,A173,A191,A201,B10,B20,B31,1
101629,2,1,A14,A34,A42,A63,A73,A93,A101,A143,A152,A173,A192,A201,B13,B21,B32,0
101630,1,1,A14,A32,A46,A65,A75,A93,A101,A143,A152,A172,A191,A201,B10,B21,B34,0
101631,1,1,A11,A32,A43,A61,A73,A92,A101,A143,A152,A173,A191,A201,B12,B21,B31,0
101632,1,1,A11,A31,A42,A61,A73,A93,A101,A141,A152,A173,A191,A201,B11,B20,B32,1
101633,1,1,A12,A32,A43,A65,A72,A93,A101,A143,A152,A173,A191,A201,B11,B20,B30,0
101634,2,1,A14,A32,A42,A61,A72,A92,A102,A143,A151,A173,A191,A201,B10,B20,B30,1
101635,1,1,A12,A32,A40,A61,A72,A92,A101,A143,A152,A172,A192,A201,B12,B20,B31,1
101636,3,2,A14,A32,A46,A61,A75,A93,A101,A141,A152,A173,A192,A201,B11,B20,B33,0
101637,1,1,A14,A32,A43,A63,A74,A92,A101,A143,A152,A173,A191,A201,B12,B20,B31,0
101638,2,1,A14,A33,A43,A61,A74,A93,A101,A143,A152,A173,A192,A201,B15,B26,B30,0
101639,1,2,A14,A32,A43,A61,A72,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
101640,2,2,A11,A33,A43,A61,A74,A93,A101,A141,A152,A173,A192,A201,B13,B21,B31,1
101641,1,1,A11,A32,A46,A61,A71,A92,A101,A143,A152,A171,A191,A201,B11,B20,B31,1
101642,2,1,A12,A32,A45,A61,A75,A93,A101,A143,A152,A172,A191,A201,B11,B20,B32,0
101643,1,1,A14,A32,A46,A62,A73,A93,A101,A143,A152,A174,A192,A201,B11,B21,B32,1
101644,2,1,A14,A34,A43,A61,A74,A94,A103,A143,A152,A173,A192,A201,B12,B20,B31,0
101645,2,1,A11,A34,A43,A61,A74,A94,A101,A143,A152,A174,A192,A201,B11,B20,B31,0
101646,2,1,A14,A33,A49,A65,A72,A93,A101,A143,A151,A173,A192,A201,B13,B23,B31,1
101647,2,1,A11,A30,A42,A61,A73,A91,A103,A143,A152,A173,A191,A201,B12,B21,B31,0
101648,1,1,A14,A32,A40,A63,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,1
101649,1,2,A13,A32,A40,A61,A74,A93,A101,A141,A153,A173,A191,A201,B12,B20,B32,1
101650,1,2,A11,A32,A46,A61,A73,A93,A101,A143,A151,A172,A191,A201,B11,B20,B32,1
101651,1,1,A11,A32,A46,A61,A74,A93,A101,A143,A153,A174,A192,A201,B14,B22,B33,0
101652,1,1,A12,A32,A42,A61,A73,A93,A101,A143,A152,A172,A191,A201,B11,B20,B32,1
101653,1,1,A11,A32,A40,A61,A75,A93,A102,A143,A152,A173,A191,A201,B12,B20,B33,1
101654,4,1,A12,A33,A40,A62,A75,A93,A101,A143,A152,A174,A192,A201,B13,B23,B32,1
101655,2,1,A14,A34,A41,A61,A74,A93,A101,A143,A152,A173,A192,A201,B12,B20,B32,0
101656,1,1,A11,A32,A40,A61,A71,A93,A101,A143,A153,A173,A191,A201,B11,B21,B30,0
101657,1,2,A12,A32,A40,A61,A75,A93,A101,A141,A152,A172,A191,A201,B11,B20,B32,1
101658,1,1,A14,A32,A43,A65,A74,A93,A101,A142,A152,A173,A192,A201,B14,B24,B32,0
101659,2,1,A12,A30,A49,A61,A73,A92,A101,A143,A152,A173,A191,A201,B12,B21,B31,0
101660,1,1,A12,A34,A42,A61,A75,A93,A101,A143,A152,A173,A192,A201,B11,B22,B32,0
101661,1,1,A13,A32,A43,A61,A73,A94,A101,A143,A151,A173,A191,A201,B11,B20,B30,0
101662,1,1,A11,A32,A40,A65,A73,A94,A101,A143,A152,A173,A191,A201,B11,B20,B30,1
101663,2,1,A14,A32,A42,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
101664,2,1,A12,A33,A42,A61,A71,A93,A101,A142,A152,A174,A192,A201,B10,B20,B32,0
101665,1,1,A13,A34,A46,A61,A73,A92,A101,A143,A152,A172,A191,A201,B10,B20,B33,0
101666,2,1,A14,A34,A410,A61,A71,A93,A102,A141,A152,A174,A192,A201,B12,B22,B31,0
101667,1,2,A12,A31,A42,A64,A73,A93,A101,A142,A152,A173,A192,A201,B12,B21,B31,0
101668,1,1,A14,A31,A49,A61,A73,A92,A101,A142,A152,A173,A191,A201,B14,B21,B31,0
101669,2,1,A11,A34,A40,A61,A75,A93,A102,A143,A151,A173,A192,A201,B11,B21,B32,1
101670,1,1,A13,A34,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B12,B21,B33,0
101671,2,1,A14,A34,A49,A62,A73,A93,A101,A143,A152,A172,A192,A201,B12,B21,B31,0
101672,2,1,A14,A32,A49,A62,A74,A93,A101,A143,A152,A173,A192,A201,B13,B22,B31,0
101673,1,1,A14,A32,A40,A61,A75,A93,A101,A143,A152,A174,A192,A201,B15,B24,B32,0
101674,1,1,A14,A34,A40,A63,A73,A94,A101,A143,A152,A173,A191,A201,B10,B20,B30,0
101675,1,2,A14,A33,A49,A63,A72,A93,A101,A141,A152,A172,A191,A201,B11,B21,B32,1
101676,1,1,A14,A34,A43,A61,A74,A92,A101,A143,A151,A174,A192,A201,B12,B21,B31,0
101677,1,1,A14,A34,A42,A61,A75,A93,A101,A143,A152,A173,A192,A201,B12,B22,B31,0
101678,1,1,A12,A32,A43,A62,A73,A94,A101,A143,A152,A173,A191,A201,B15,B22,B30,1
101679,1,1,A11,A32,A43,A61,A75,A93,A101,A141,A151,A172,A191,A201,B12,B20,B34,0
101680,1,1,A14,A32,A43,A61,A72,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
101681,1,1,A14,A32,A46,A61,A72,A92,A101,A143,A152,A173,A191,A201,B10,B20,B34,0
101682,1,1,A14,A32,A43,A65,A73,A93,A101,A143,A153,A173,A192,A201,B11,B20,B32,0
101683,2,1,A14,A33,A43,A61,A73,A94,A101,A141,A152,A173,A191,A201,B11,B20,B31,0
101684,3,1,A14,A34,A43,A61,A72,A94,A101,A143,A153,A173,A192,A201,B12,B22,B33,0
101685,2,2,A12,A33,A49,A62,A74,A93,A101,A143,A152,A172,A192,A201,B13,B23,B31,0
101686,1,2,A14,A32,A40,A65,A73,A93,A101,A143,A153,A173,A192,A201,B15,B22,B31,0
101687,2,1,A13,A34,A43,A65,A74,A93,A101,A143,A152,A173,A192,A201,B10,B20,B31,0
101688,1,1,A12,A33,A40,A62,A75,A93,A101,A143,A153,A173,A191,A201,B13,B21,B31,0
101689,1,1,A14,A32,A43,A62,A75,A93,A102,A143,A152,A173,A192,A201,B10,B21,B32,0
101690,1,2,A11,A32,A40,A64,A73,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,0
101691,2,1,A11,A34,A42,A61,A73,A91,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
101692,1,1,A12,A32,A45,A62,A73,A92,A101,A143,A152,A172,A191,A201,B11,B21,B31,0
101693,1,1,A12,A32,A43,A62,A72,A93,A101,A143,A152,A173,A191,A201,B12,B21,B31,0
101694,2,2,A11,A34,A40,A65,A72,A93,A101,A143,A152,A172,A191,A201,B10,B21,B32,0
101695,1,1,A14,A32,A43,A61,A74,A93,A101,A143,A152,A173,A192,A201,B12,B20,B31,0
101696,1,1,A14,A32,A41,A63,A73,A93,A101,A143,A151,A173,A191,A201,B10,B20,B33,0
101697,2,1,A12,A32,A43,A61,A74,A93,A103,A143,A152,A173,A191,A202,B11,B20,B31,0
101698,1,1,A14,A34,A40,A61,A71,A92,A101,A143,A152,A171,A191,A201,B11,B20,B32,0
101699,2,1,A14,A34,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B30,0
101700,1,1,A13,A32,A46,A61,A75,A93,A101,A143,A151,A174,A192,A201,B11,B20,B32,0
101701,1,1,A14,A32,A42,A63,A73,A92,A101,A143,A151,A172,A191,A201,B11,B20,B31,1
101702,2,1,A11,A34,A41,A61,A75,A93,A101,A143,A153,A173,A192,A201,B14,B22,B33,1
101703,1,1,A13,A32,A43,A62,A75,A92,A101,A143,A153,A173,A192,A201,B12,B20,B33,0
101704,2,1,A12,A33,A49,A62,A75,A93,A101,A142,A152,A173,A191,A201,B12,B21,B32,0
101705,1,2,A12,A32,A49,A61,A72,A92,A101,A143,A152,A173,A192,A201,B12,B21,B31,0
101706,1,1,A14,A32,A40,A63,A75,A92,A101,A143,A153,A173,A191,A201,B11,B22,B32,0
101707,1,1,A12,A32,A40,A62,A74,A93,A101,A143,A152,A173,A191,A201,B14,B22,B30,1
101708,2,1,A12,A30,A42,A61,A72,A92,A101,A143,A151,A173,A191,A201,B11,B21,B31,1
101709,1,1,A12,A32,A43,A61,A75,A92,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
101710,1,2,A12,A32,A43,A61,A73,A93,A101,A143,A152,A172,A191,A201,B10,B20,B32,0
101711,2,1,A14,A34,A43,A63,A75,A93,A101,A141,A152,A174,A192,A201,B11,B20,B31,0
101712,1,1,A11,A31,A46,A61,A75,A92,A101,A143,A153,A173,A191,A201,B10,B20,B32,1
101713,1,1,A14,A32,A41,A65,A75,A93,A101,A143,A152,A174,A192,A201,B11,B20,B33,0
101714,2,1,A11,A34,A43,A61,A73,A93,A101,A143,A152,A172,A191,A201,B10,B20,B31,0
101715,1,1,A12,A32,A40,A61,A74,A93,A101,A143,A152,A174,A192,A201,B15,B25,B31,1
101716,2,1,A14,A34,A41,A65,A75,A93,A101,A143,A152,A173,A191,A201,B12,B23,B34,0
101717,2,2,A14,A34,A43,A65,A75,A93,A101,A143,A152,A173,A192,A201,B12,B21,B32,0
101718,1,1,A14,A32,A43,A61,A73,A93,A101,A143,A153,A174,A192,A201,B11,B20,B31,0
101719,2,1,A13,A34,A43,A65,A73,A93,A101,A143,A152,A173,A192,A201,B12,B21,B31,0
101720,2,1,A12,A30,A41,A62,A75,A94,A101,A141,A152,A173,A192,A201,B11,B22,B31,0
101721,2,1,A13,A30,A43,A61,A72,A93,A101,A143,A152,A174,A192,A201,B10,B20,B31,1
101722,1,2,A12,A31,A46,A64,A72,A92,A101,A141,A151,A173,A191,A201,B10,B20,B30,1
101723,1,1,A11,A32,A40,A61,A73,A92,A101,A143,A152,A172,A191,A201,B11,B20,B30,1
101724,1,1,A12,A32,A43,A63,A73,A92,A101,A143,A152,A172,A191,A201,B10,B20,B35,0
101725,1,1,A14,A32,A40,A61,A73,A92,A101,A143,A151,A173,A191,A201,B12,B21,B30,1
101726,2,1,A14,A34,A40,A64,A73,A92,A101,A141,A152,A172,A191,A201,B10,B20,B32,0
101727,2,1,A14,A34,A43,A63,A73,A94,A101,A143,A152,A172,A191,A201,B11,B20,B33,0
101728,2,1,A11,A32,A43,A61,A73,A92,A101,A141,A151,A173,A191,A201,B11,B20,B31,1
101729,1,1,A12,A31,A49,A61,A75,A92,A101,A143,A151,A173,A191,A201,B14,B22,B34,1
101730,2,1,A13,A34,A49,A64,A73,A91,A101,A143,A152,A173,A192,A201,B12,B20,B32,0
101731,1,1,A12,A33,A43,A61,A72,A93,A101,A143,A152,A173,A191,A201,B12,B22,B31,0
101732,1,2,A11,A32,A43,A61,A73,A93,A101,A143,A151,A172,A191,A201,B12,B20,B30,1
101733,1,1,A12,A32,A43,A61,A74,A92,A103,A143,A152,A172,A191,A201,B10,B20,B32,0
101734,1,1,A14,A32,A41,A64,A73,A92,A101,A143,A151,A173,A192,A201,B12,B21,B31,0
101735,1,2,A14,A34,A40,A61,A74,A92,A101,A143,A152,A173,A191,A201,B10,B21,B32,0
101736,1,1,A12,A31,A44,A65,A72,A92,A101,A141,A152,A171,A191,A201,B13,B21,B31,0
101737,2,1,A12,A32,A41,A61,A73,A92,A101,A143,A151,A174,A191,A201,B12,B24,B30,1
101738,1,2,A11,A32,A40,A62,A73,A93,A101,A143,A152,A172,A192,A201,B11,B21,B32,0
101739,2,2,A14,A34,A40,A61,A74,A93,A101,A143,A152,A174,A192,A201,B10,B22,B33,0
101740,2,1,A12,A30,A49,A62,A73,A92,A101,A143,A151,A172,A191,A201,B12,B21,B31,1
101741,1,1,A11,A31,A40,A62,A74,A93,A101,A141,A152,A173,A191,A201,B12,B20,B31,0
101742,1,1,A12,A31,A43,A61,A73,A93,A101,A142,A152,A172,A191,A201,B10,B20,B30,0
101743,1,1,A14,A32,A43,A65,A75,A93,A101,A143,A152,A173,A192,A201,B11,B21,B32,0
101744,1,1,A11,A31,A42,A63,A73,A93,A101,A142,A152,A173,A192,A201,B12,B20,B30,0
101745,2,1,A11,A34,A42,A65,A74,A93,A101,A143,A152,A174,A192,A201,B13,B25,B31,0
101746,2,1,A11,A34,A49,A61,A72,A93,A101,A141,A152,A172,A191,A201,B11,B20,B31,0
101747,1,1,A11,A32,A40,A61,A71,A92,A101,A143,A151,A173,A191,A201,B11,B21,B30,0
101748,1,1,A11,A32,A40,A61,A72,A92,A101,A143,A152,A172,A191,A201,B11,B20,B32,1
101749,1,1,A14,A32,A41,A65,A73,A93,A101,A143,A152,A173,A191,A201,B11,B22,B31,0
101750,1,1,A14,A32,A41,A61,A74,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,0
101751,1,1,A11,A32,A42,A61,A75,A92,A101,A141,A152,A173,A192,A201,B10,B20,B33,0
101752,1,1,A11,A32,A40,A61,A72,A92,A101,A143,A152,A172,A191,A201,B11,B20,B30,1
101753,1,1,A12,A32,A49,A62,A74,A92,A101,A143,A151,A172,A191,A201,B11,B20,B30,0
101754,2,1,A14,A34,A43,A61,A74,A92,A101,A143,A152,A173,A191,A201,B12,B22,B31,0
101755,2,2,A14,A33,A45,A64,A75,A93,A101,A143,A153,A173,A191,A201,B11,B20,B34,1
101756,1,1,A11,A32,A40,A65,A74,A92,A101,A143,A151,A173,A191,A201,B12,B20,B31,1
101757,3,2,A13,A34,A40,A61,A73,A93,A101,A143,A152,A171,A191,A202,B10,B20,B35,0
101758,2,1,A13,A34,A43,A65,A73,A93,A101,A143,A153,A173,A192,A201,B11,B20,B32,1
101759,1,1,A14,A32,A40,A61,A73,A93,A103,A143,A152,A173,A192,A201,B12,B20,B31,0
101760,2,1,A11,A34,A40,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,1
101761,1,1,A14,A34,A40,A65,A75,A92,A101,A143,A152,A173,A192,A201,B11,B22,B34,0
101762,2,1,A11,A34,A42,A61,A73,A92,A101,A143,A151,A173,A191,A201,B11,B20,B30,1
101763,1,1,A11,A32,A43,A61,A73,A93,A101,A143,A152,A172,A191,A201,B11,B20,B30,0
101764,1,1,A14,A34,A40,A65,A75,A93,A101,A143,A153,A174,A192,A201,B11,B25,B31,1
101765,2,1,A14,A34,A40,A62,A74,A94,A101,A143,A152,A173,A192,A201,B12,B20,B31,0
101766,2,1,A12,A32,A43,A61,A75,A94,A103,A141,A152,A172,A191,A201,B11,B20,B32,0
101767,1,1,A11,A32,A42,A61,A72,A91,A101,A143,A152,A172,A191,A201,B12,B21,B31,1
101768,1,1,A14,A32,A41,A65,A72,A92,A101,A143,A151,A173,A191,A201,B10,B21,B31,0
101769,3,1,A12,A34,A42,A61,A75,A93,A101,A143,A151,A173,A192,A201,B11,B21,B31,0
101770,2,1,A14,A34,A43,A61,A75,A93,A101,A143,A152,A172,A192,A201,B11,B20,B34,0
101771,1,1,A11,A32,A41,A65,A75,A92,A101,A143,A151,A173,A191,A201,B12,B21,B31,0
101772,2,1,A11,A34,A46,A61,A73,A92,A101,A143,A152,A174,A192,A201,B13,B23,B31,1
101773,1,1,A14,A34,A41,A61,A75,A93,A101,A143,A152,A174,A192,A201,B11,B21,B32,0
101774,2,1,A14,A34,A43,A62,A75,A93,A101,A141,A152,A173,A191,A201,B12,B20,B33,0
101775,3,1,A13,A34,A40,A63,A71,A93,A101,A141,A153,A171,A191,A201,B11,B20,B35,0
101776,1,1,A11,A32,A40,A65,A73,A92,A101,A143,A151,A173,A191,A201,B12,B20,B31,1
101777,2,1,A14,A34,A40,A61,A74,A93,A101,A143,A152,A173,A192,A201,B13,B21,B32,0
101778,1,1,A11,A32,A43,A61,A74,A92,A103,A143,A152,A173,A191,A201,B11,B21,B31,0
101779,2,1,A14,A34,A41,A64,A75,A93,A101,A143,A152,A174,A192,A201,B13,B22,B32,0
101780,1,1,A12,A32,A45,A61,A71,A92,A101,A143,A152,A173,A192,A201,B11,B21,B35,0
101781,2,1,A12,A34,A43,A61,A74,A93,A103,A143,A152,A173,A191,A201,B13,B21,B31,1
101782,1,1,A14,A34,A40,A64,A75,A93,A101,A143,A152,A173,A192,A201,B12,B20,B34,0
101783,1,1,A12,A30,A48,A61,A73,A93,A101,A143,A152,A172,A192,A201,B11,B20,B31,0
101784,1,1,A12,A32,A40,A62,A72,A92,A101,A141,A152,A172,A191,A201,B11,B20,B30,1
101785,1,1,A12,A32,A41,A65,A71,A91,A101,A143,A152,A174,A192,A201,B11,B22,B34,0
101786,1,1,A12,A32,A49,A64,A73,A93,A101,A143,A152,A172,A192,A201,B11,B20,B32,0
101787,1,1,A14,A32,A43,A63,A75,A93,A101,A143,A152,A173,A191,A201,B11,B21,B32,0
101788,2,2,A14,A34,A41,A65,A75,A93,A101,A143,A152,A173,A192,A201,B14,B21,B32,0
101789,1,1,A12,A33,A46,A61,A75,A93,A101,A143,A153,A173,A191,A201,B14,B22,B33,1
101790,1,1,A11,A34,A46,A61,A73,A93,A101,A141,A152,A173,A192,A201,B13,B22,B31,1
101791,1,2,A12,A32,A49,A61,A75,A92,A101,A143,A152,A173,A191,A201,B11,B20,B32,1
101792,1,2,A14,A32,A41,A65,A75,A93,A101,A143,A152,A174,A192,A201,B12,B22,B32,0
101793,2,1,A14,A34,A42,A65,A73,A94,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
101794,1,1,A13,A32,A42,A61,A75,A91,A101,A143,A153,A173,A191,A201,B12,B21,B33,0
101795,1,1,A14,A32,A42,A63,A75,A93,A101,A143,A151,A173,A192,A201,B12,B21,B31,0
101796,1,1,A14,A32,A42,A62,A72,A92,A101,A143,A151,A173,A191,A201,B10,B20,B30,0
101797,1,2,A11,A32,A41,A65,A75,A93,A101,A143,A153,A173,A192,A201,B11,B23,B33,1
101798,2,1,A14,A34,A42,A61,A72,A92,A101,A143,A151,A172,A191,A201,B11,B20,B30,0
101799,2,1,A14,A33,A40,A65,A75,A94,A101,A143,A152,A173,A192,A201,B12,B20,B33,0
101800,1,1,A12,A32,A40,A65,A72,A93,A101,A143,A152,A171,A191,A201,B10,B20,B32,0
101801,2,2,A14,A34,A46,A61,A75,A93,A101,A143,A153,A173,A191,A201,B12,B20,B33,0
101802,2,1,A12,A34,A43,A61,A75,A92,A103,A141,A151,A172,A192,A201,B11,B20,B33,0
101803,2,1,A11,A34,A42,A61,A75,A92,A101,A143,A152,A173,A191,A201,B11,B21,B30,0
101804,2,1,A14,A34,A43,A65,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
101805,1,1,A12,A32,A40,A65,A71,A92,A101,A143,A151,A171,A191,A201,B11,B22,B30,0
101806,1,1,A11,A32,A40,A61,A74,A93,A101,A143,A152,A173,A192,A201,B13,B23,B30,1
101807,1,1,A12,A32,A43,A61,A72,A94,A101,A143,A152,A172,A191,A202,B10,B20,B31,0
101808,4,1,A14,A34,A43,A65,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B35,0
101809,1,1,A12,A31,A41,A61,A71,A93,A101,A141,A153,A174,A192,A201,B13,B23,B34,0
101810,2,1,A12,A30,A40,A61,A72,A92,A101,A143,A151,A171,A191,A201,B11,B20,B31,1
101811,1,1,A12,A32,A49,A61,A72,A94,A101,A143,A152,A173,A192,A201,B10,B20,B31,0
101812,1,1,A12,A32,A43,A61,A74,A94,A103,A141,A152,A172,A191,A201,B10,B20,B31,0
101813,2,1,A11,A34,A41,A61,A74,A93,A101,A143,A152,A173,A192,A201,B13,B23,B30,1
101814,1,1,A11,A32,A44,A61,A73,A93,A101,A143,A152,A173,A191,A201,B14,B21,B33,1
101815,1,2,A11,A32,A40,A61,A74,A93,A101,A143,A153,A173,A191,A201,B14,B21,B33,1
101816,1,1,A12,A33,A40,A61,A73,A92,A101,A143,A151,A173,A191,A201,B13,B22,B33,0
101817,1,1,A14,A32,A44,A63,A73,A91,A101,A143,A152,A173,A191,A201,B10,B20,B34,0
101818,2,1,A14,A34,A43,A61,A74,A92,A101,A143,A151,A173,A192,A201,B10,B20,B30,0
101819,1,1,A11,A32,A410,A61,A71,A91,A102,A143,A152,A174,A191,A201,B13,B26,B32,0
101820,1,1,A11,A32,A43,A61,A73,A94,A101,A141,A152,A173,A191,A201,B11,B20,B31,1
101821,2,1,A14,A32,A40,A61,A73,A94,A101,A143,A152,A173,A192,A201,B11,B20,B31,0
101822,1,1,A13,A32,A43,A61,A73,A94,A101,A143,A152,A173,A191,A201,B11,B21,B30,0
101823,1,2,A11,A32,A42,A61,A75,A93,A101,A141,A152,A173,A191,A201,B13,B21,B32,1
101824,2,1,A11,A34,A40,A61,A75,A93,A101,A143,A152,A172,A191,A201,B10,B20,B33,0
101825,2,1,A14,A34,A42,A61,A72,A91,A101,A143,A152,A174,A192,A201,B11,B21,B32,0
101826,2,1,A11,A34,A40,A61,A75,A94,A101,A143,A152,A173,A192,A201,B11,B20,B31,0
101827,3,1,A11,A34,A40,A61,A75,A92,A101,A141,A151,A173,A192,A201,B11,B21,B31,1
101828,2,2,A14,A30,A49,A61,A73,A93,A101,A142,A152,A173,A191,A201,B11,B21,B32,1
101829,1,1,A11,A32,A41,A65,A75,A93,A101,A143,A153,A173,A191,A201,B13,B23,B33,1
101830,1,2,A12,A33,A49,A65,A73,A93,A101,A143,A153,A173,A192,A201,B14,B22,B32,0
101831,2,2,A14,A33,A49,A63,A73,A93,A101,A143,A152,A173,A192,A201,B12,B20,B32,0
101832,1,1,A11,A32,A40,A61,A72,A92,A101,A143,A151,A173,A192,A201,B11,B20,B30,1
101833,2,1,A11,A30,A49,A61,A75,A93,A101,A143,A151,A173,A191,A201,B13,B24,B31,1
101834,1,1,A12,A32,A43,A65,A75,A92,A101,A143,A152,A173,A192,A201,B12,B22,B32,0
101835,1,1,A13,A32,A43,A61,A72,A92,A101,A143,A152,A172,A191,A201,B11,B20,B31,1
101836,2,1,A11,A30,A40,A61,A73,A93,A101,A141,A152,A173,A191,A201,B11,B20,B33,1
101837,1,1,A14,A32,A43,A65,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B30,0
101838,1,2,A14,A32,A42,A61,A72,A92,A101,A143,A151,A172,A191,A201,B10,B20,B30,0
101839,2,1,A11,A34,A41,A61,A75,A93,A101,A143,A152,A173,A192,A201,B12,B21,B34,0
101840,2,1,A14,A34,A43,A61,A75,A94,A102,A143,A152,A173,A191,A201,B12,B21,B33,0
101841,1,1,A11,A32,A42,A61,A74,A93,A101,A143,A152,A173,A191,A201,B13,B22,B31,1
101842,2,1,A14,A33,A41,A61,A73,A93,A101,A142,A152,A172,A191,A201,B11,B21,B31,0
101843,1,1,A14,A32,A45,A61,A72,A92,A101,A143,A152,A173,A191,A201,B11,B20,B30,1
101844,1,1,A14,A31,A49,A61,A74,A93,A101,A141,A152,A173,A192,A201,B12,B20,B33,0
101845,3,2,A14,A32,A42,A61,A75,A93,A101,A141,A152,A173,A192,A201,B11,B21,B33,0
101846,1,1,A12,A32,A42,A65,A74,A93,A101,A143,A152,A173,A192,A201,B11,B21,B32,0
101847,2,1,A14,A32,A40,A65,A73,A93,A101,A143,A151,A173,A191,A201,B11,B22,B35,1
101848,1,1,A14,A32,A40,A61,A72,A94,A101,A143,A152,A173,A191,A201,B12,B20,B31,0
101849,1,1,A11,A32,A43,A61,A74,A93,A101,A143,A152,A173,A191,A201,B10,B20,B34,0
101850,1,1,A11,A32,A43,A61,A75,A93,A101,A142,A152,A172,A191,A201,B11,B20,B34,1
101851,2,1,A11,A34,A40,A61,A73,A94,A103,A141,A151,A173,A191,A202,B11,B20,B31,1
101852,2,1,A14,A34,A41,A65,A74,A93,A101,A143,A152,A173,A192,A201,B12,B21,B32,0
101853,2,1,A14,A34,A43,A61,A73,A93,A101,A143,A153,A173,A192,A201,B11,B20,B32,0
101854,2,2,A11,A31,A40,A61,A74,A93,A101,A143,A153,A172,A191,A201,B11,B20,B31,1
101855,2,2,A14,A33,A40,A61,A75,A93,A101,A143,A152,A173,A192,A201,B13,B24,B33,0
101856,1,1,A14,A32,A40,A62,A72,A94,A101,A143,A152,A173,A192,A201,B12,B20,B31,0
101857,1,1,A14,A32,A48,A65,A74,A92,A101,A143,A152,A173,A192,A201,B10,B20,B32,0
101858,1,1,A14,A34,A42,A61,A73,A93,A101,A143,A153,A173,A192,A201,B11,B21,B31,0
101859,1,1,A11,A32,A40,A61,A73,A92,A101,A143,A152,A173,A192,A201,B11,B21,B31,1
101860,1,2,A14,A32,A40,A62,A73,A93,A103,A143,A151,A173,A191,A202,B10,B21,B31,0
101861,2,1,A14,A34,A41,A64,A73,A93,A101,A143,A152,A173,A191,A201,B12,B22,B31,0
101862,1,1,A14,A33,A49,A61,A73,A94,A101,A143,A152,A173,A192,A201,B11,B20,B31,1
